coder_id,manifesto,unit_id,sequence,code
baccinil,GB,GB-035,35,410
baccinil,GB,GB-036,36,410
baccinil,GB,GB-037,37,410
baccinil,GB,GB-038,38,410
baccinil,GB,GB-039,39,503
baccinil,GB,GB-040,40,408
baccinil,GB,GB-041,41,408
baccinil,GB,GB-042,42,402
baccinil,GB,GB-043,43,410
baccinil,GB,GB-044,44,410
baccinil,GB,GB-045,45,408
baccinil,GB,GB-046,46,408
baccinil,GB,GB-047,47,606
baccinil,GB,GB-048,48,606
baccinil,GB,GB-049,49,606
baccinil,GB,GB-050,50,606
baccinil,GB,GB-051,51,606
baccinil,GB,GB-052,52,606
baccinil,GB,GB-053,53,606
baccinil,GB,GB-054,54,606
baccinil,GB,GB-055,55,606
baccinil,GB,GB-056,56,411
baccinil,GB,GB-057,57,411
baccinil,GB,GB-058,58,403
baccinil,GB,GB-059,59,408
baccinil,GB,GB-060,60,408
baccinil,GB,GB-061,61,403
baccinil,GB,GB-062,62,403
baccinil,GB,GB-063,63,403
baccinil,GB,GB-064,64,408
baccinil,GB,GB-065,65,403
baccinil,GB,GB-066,66,701
baccinil,GB,GB-067,67,701
baccinil,GB,GB-068,68,403
baccinil,GB,GB-069,69,701
baccinil,GB,GB-070,70,701
baccinil,GB,GB-071,71,402
baccinil,GB,GB-072,72,402
baccinil,GB,GB-073,73,402
baccinil,GB,GB-074,74,411
baccinil,GB,GB-075,75,411
baccinil,GB,GB-076,76,411
baccinil,GB,GB-077,77,411
baccinil,GB,GB-078,78,403
baccinil,GB,GB-079,79,403
baccinil,GB,GB-080,80,403
baccinil,GB,GB-081,81,403
baccinil,GB,GB-082,82,403
baccinil,GB,GB-083,83,403
baccinil,GB,GB-084,84,403
baccinil,GB,GB-085,85,403
baccinil,GB,GB-086,86,403
baccinil,GB,GB-087,87,403
baccinil,GB,GB-088,88,403
baccinil,GB,GB-089,89,403
baccinil,GB,GB-090,90,403
baccinil,GB,GB-091,91,403
baccinil,GB,GB-092,92,703
baccinil,GB,GB-093,93,703
baccinil,GB,GB-094,94,703
baccinil,GB,GB-095,95,703
baccinil,GB,GB-096,96,703
baccinil,GB,GB-097,97,703
baccinil,GB,GB-098,98,408
baccinil,GB,GB-099,99,411
baccinil,GB,GB-100,100,411
baccinil,GB,GB-101,101,411
baccinil,GB,GB-102,102,411
baccinil,GB,GB-103,103,411
baccinil,GB,GB-104,104,411
baccinil,GB,GB-105,105,411
baccinil,GB,GB-106,106,411
baccinil,GB,GB-107,107,411
ligita_sarkute,GB,GB-001,1,000
ligita_sarkute,GB,GB-002,2,000
ligita_sarkute,GB,GB-003,3,000
ligita_sarkute,GB,GB-004,4,000
ligita_sarkute,GB,GB-005,5,000
ligita_sarkute,GB,GB-006,6,606
ligita_sarkute,GB,GB-007,7,401
ligita_sarkute,GB,GB-008,8,410
ligita_sarkute,GB,GB-009,9,408
ligita_sarkute,GB,GB-010,10,305
ligita_sarkute,GB,GB-011,11,305
ligita_sarkute,GB,GB-012,12,305
ligita_sarkute,GB,GB-013,13,606
ligita_sarkute,GB,GB-014,14,606
ligita_sarkute,GB,GB-015,15,606
ligita_sarkute,GB,GB-016,16,606
ligita_sarkute,GB,GB-017,17,305
ligita_sarkute,GB,GB-018,18,606
ligita_sarkute,GB,GB-019,19,606
ligita_sarkute,GB,GB-020,20,606
ligita_sarkute,GB,GB-021,21,606
ligita_sarkute,GB,GB-022,22,202
ligita_sarkute,GB,GB-023,23,305
ligita_sarkute,GB,GB-024,24,408
ligita_sarkute,GB,GB-025,25,408
ligita_sarkute,GB,GB-026,26,408
ligita_sarkute,GB,GB-027,27,701
ligita_sarkute,GB,GB-028,28,706
ligita_sarkute,GB,GB-029,29,410
ligita_sarkute,GB,GB-030,30,408
ligita_sarkute,GB,GB-031,31,606
ligita_sarkute,GB,GB-032,32,606
ligita_sarkute,GB,GB-033,33,408
ligita_sarkute,GB,GB-034,34,408
ligita_sarkute,GB,GB-035,35,408
ligita_sarkute,GB,GB-036,36,414
ligita_sarkute,GB,GB-037,37,414
ligita_sarkute,GB,GB-038,38,408
ligita_sarkute,GB,GB-039,39,503
ligita_sarkute,GB,GB-040,40,408
ligita_sarkute,GB,GB-041,41,408
ligita_sarkute,GB,GB-042,42,410
ligita_sarkute,GB,GB-043,43,504
ligita_sarkute,GB,GB-044,44,408
ligita_sarkute,GB,GB-045,45,606
ligita_sarkute,GB,GB-046,46,606
ligita_sarkute,GB,GB-047,47,606
ligita_sarkute,GB,GB-048,48,606
ligita_sarkute,GB,GB-049,49,202
ligita_sarkute,GB,GB-050,50,606
ligita_sarkute,GB,GB-051,51,606
ligita_sarkute,GB,GB-052,52,606
ligita_sarkute,GB,GB-053,53,606
ligita_sarkute,GB,GB-054,54,606
ligita_sarkute,GB,GB-055,55,606
ligita_sarkute,GB,GB-056,56,411
ligita_sarkute,GB,GB-057,57,411
ligita_sarkute,GB,GB-058,58,403
ligita_sarkute,GB,GB-059,59,202
ligita_sarkute,GB,GB-060,60,202
ligita_sarkute,GB,GB-061,61,202
ligita_sarkute,GB,GB-062,62,701
ligita_sarkute,GB,GB-063,63,202
ligita_sarkute,GB,GB-064,64,202
ligita_sarkute,GB,GB-065,65,202
ligita_sarkute,GB,GB-066,66,701
ligita_sarkute,GB,GB-067,67,202
ligita_sarkute,GB,GB-068,68,202
ligita_sarkute,GB,GB-069,69,202
ligita_sarkute,GB,GB-070,70,202
ligita_sarkute,GB,GB-071,71,402
ligita_sarkute,GB,GB-072,72,411
ligita_sarkute,GB,GB-073,73,411
ligita_sarkute,GB,GB-074,74,411
ligita_sarkute,GB,GB-075,75,411
ligita_sarkute,GB,GB-076,76,411
ligita_sarkute,GB,GB-077,77,411
ligita_sarkute,GB,GB-078,78,402
ligita_sarkute,GB,GB-079,79,303
ligita_sarkute,GB,GB-080,80,403
ligita_sarkute,GB,GB-081,81,403
ligita_sarkute,GB,GB-082,82,402
ligita_sarkute,GB,GB-083,83,402
ligita_sarkute,GB,GB-084,84,402
ligita_sarkute,GB,GB-085,85,402
ligita_sarkute,GB,GB-086,86,402
ligita_sarkute,GB,GB-087,87,402
ligita_sarkute,GB,GB-088,88,402
ligita_sarkute,GB,GB-089,89,402
ligita_sarkute,GB,GB-090,90,402
ligita_sarkute,GB,GB-091,91,402
ligita_sarkute,GB,GB-092,92,703
ligita_sarkute,GB,GB-093,93,703
ligita_sarkute,GB,GB-094,94,703
ligita_sarkute,GB,GB-095,95,703
ligita_sarkute,GB,GB-096,96,703
ligita_sarkute,GB,GB-097,97,703
ligita_sarkute,GB,GB-098,98,703
ligita_sarkute,GB,GB-099,99,411
ligita_sarkute,GB,GB-100,100,411
ligita_sarkute,GB,GB-101,101,411
ligita_sarkute,GB,GB-102,102,411
ligita_sarkute,GB,GB-103,103,411
ligita_sarkute,GB,GB-104,104,411
ligita_sarkute,GB,GB-105,105,411
ligita_sarkute,GB,GB-106,106,411
ligita_sarkute,GB,GB-107,107,411
s.hix,GB,GB-001,1,000
s.hix,GB,GB-002,2,000
s.hix,GB,GB-003,3,000
s.hix,GB,GB-004,4,000
s.hix,GB,GB-005,5,000
s.hix,GB,GB-006,6,000
s.hix,GB,GB-007,7,408
s.hix,GB,GB-008,8,408
s.hix,GB,GB-009,9,408
s.hix,GB,GB-010,10,403
s.hix,GB,GB-011,11,401
s.hix,GB,GB-012,12,000
s.hix,GB,GB-013,13,408
s.hix,GB,GB-014,14,606
s.hix,GB,GB-015,15,605
s.hix,GB,GB-016,16,606
s.hix,GB,GB-017,17,000
s.hix,GB,GB-018,18,606
s.hix,GB,GB-019,19,202
s.hix,GB,GB-020,20,000
s.hix,GB,GB-021,21,606
s.hix,GB,GB-022,22,202
s.hix,GB,GB-023,23,404
s.hix,GB,GB-024,24,404
s.hix,GB,GB-025,25,409
s.hix,GB,GB-026,26,408
s.hix,GB,GB-027,27,000
s.hix,GB,GB-028,28,705
s.hix,GB,GB-029,29,501
s.hix,GB,GB-030,30,404
s.hix,GB,GB-031,31,606
s.hix,GB,GB-032,32,605
s.hix,GB,GB-033,33,405
s.hix,GB,GB-034,34,408
s.hix,GB,GB-035,35,408
s.hix,GB,GB-036,36,408
s.hix,GB,GB-037,37,000
s.hix,GB,GB-038,38,404
s.hix,GB,GB-039,39,706
s.hix,GB,GB-040,40,000
s.hix,GB,GB-041,41,000
s.hix,GB,GB-042,42,409
s.hix,GB,GB-043,43,409
s.hix,GB,GB-044,44,409
s.hix,GB,GB-045,45,414
s.hix,GB,GB-046,46,408
s.hix,GB,GB-047,47,606
s.hix,GB,GB-048,48,000
s.hix,GB,GB-049,49,202
s.hix,GB,GB-050,50,412
s.hix,GB,GB-051,51,606
s.hix,GB,GB-052,52,606
s.hix,GB,GB-053,53,606
s.hix,GB,GB-054,54,606
s.hix,GB,GB-055,55,405
s.hix,GB,GB-056,56,411
s.hix,GB,GB-057,57,506
s.hix,GB,GB-058,58,403
s.hix,GB,GB-059,59,405
s.hix,GB,GB-060,60,405
s.hix,GB,GB-061,61,000
s.hix,GB,GB-062,62,405
s.hix,GB,GB-063,63,702
s.hix,GB,GB-064,64,403
s.hix,GB,GB-065,65,202
s.hix,GB,GB-066,66,414
s.hix,GB,GB-067,67,202
s.hix,GB,GB-068,68,202
s.hix,GB,GB-069,69,405
s.hix,GB,GB-070,70,405
s.hix,GB,GB-071,71,403
s.hix,GB,GB-072,72,402
s.hix,GB,GB-073,73,402
s.hix,GB,GB-074,74,411
s.hix,GB,GB-075,75,411
s.hix,GB,GB-076,76,411
s.hix,GB,GB-077,77,411
s.hix,GB,GB-078,78,402
s.hix,GB,GB-079,79,404
s.hix,GB,GB-080,80,403
s.hix,GB,GB-081,81,403
s.hix,GB,GB-082,82,401
s.hix,GB,GB-083,83,402
s.hix,GB,GB-084,84,402
s.hix,GB,GB-085,85,402
s.hix,GB,GB-086,86,402
s.hix,GB,GB-087,87,402
s.hix,GB,GB-088,88,402
s.hix,GB,GB-089,89,402
s.hix,GB,GB-090,90,401
s.hix,GB,GB-091,91,401
s.hix,GB,GB-092,92,408
s.hix,GB,GB-093,93,000
s.hix,GB,GB-094,94,402
s.hix,GB,GB-095,95,402
s.hix,GB,GB-096,96,402
s.hix,GB,GB-097,97,703
s.hix,GB,GB-098,98,408
s.hix,GB,GB-099,99,411
s.hix,GB,GB-100,100,506
s.hix,GB,GB-101,101,506
s.hix,GB,GB-102,102,506
s.hix,GB,GB-103,103,506
s.hix,GB,GB-104,104,506
s.hix,GB,GB-105,105,506
s.hix,GB,GB-106,106,506
s.hix,GB,GB-107,107,506
francois.petry,GB,GB-001,1,305
francois.petry,GB,GB-002,2,305
francois.petry,GB,GB-003,3,305
francois.petry,GB,GB-004,4,305
francois.petry,GB,GB-005,5,305
francois.petry,GB,GB-006,6,305
francois.petry,GB,GB-007,7,410
francois.petry,GB,GB-008,8,410
francois.petry,GB,GB-009,9,701
francois.petry,GB,GB-010,10,701
francois.petry,GB,GB-011,11,405
francois.petry,GB,GB-012,12,405
francois.petry,GB,GB-013,13,405
francois.petry,GB,GB-014,14,606
francois.petry,GB,GB-015,15,606
francois.petry,GB,GB-016,16,606
francois.petry,GB,GB-017,17,606
francois.petry,GB,GB-018,18,606
francois.petry,GB,GB-019,19,606
francois.petry,GB,GB-020,20,606
francois.petry,GB,GB-021,21,606
francois.petry,GB,GB-022,22,202
francois.petry,GB,GB-023,23,408
francois.petry,GB,GB-024,24,408
francois.petry,GB,GB-025,25,408
francois.petry,GB,GB-026,26,410
francois.petry,GB,GB-027,27,410
francois.petry,GB,GB-028,28,706
francois.petry,GB,GB-029,29,410
francois.petry,GB,GB-030,30,410
francois.petry,GB,GB-031,31,606
francois.petry,GB,GB-032,32,606
francois.petry,GB,GB-033,33,403
francois.petry,GB,GB-034,34,410
francois.petry,GB,GB-035,35,410
francois.petry,GB,GB-036,36,408
francois.petry,GB,GB-037,37,408
francois.petry,GB,GB-038,38,408
francois.petry,GB,GB-039,39,408
francois.petry,GB,GB-040,40,408
francois.petry,GB,GB-041,41,408
francois.petry,GB,GB-042,42,410
francois.petry,GB,GB-043,43,408
francois.petry,GB,GB-044,44,408
francois.petry,GB,GB-045,45,606
francois.petry,GB,GB-046,46,606
francois.petry,GB,GB-047,47,606
francois.petry,GB,GB-048,48,606
francois.petry,GB,GB-049,49,405
francois.petry,GB,GB-050,50,405
francois.petry,GB,GB-051,51,405
francois.petry,GB,GB-052,52,606
francois.petry,GB,GB-053,53,606
francois.petry,GB,GB-054,54,606
francois.petry,GB,GB-055,55,405
francois.petry,GB,GB-056,56,411
francois.petry,GB,GB-057,57,506
francois.petry,GB,GB-058,58,408
francois.petry,GB,GB-059,59,405
francois.petry,GB,GB-060,60,405
francois.petry,GB,GB-061,61,405
francois.petry,GB,GB-062,62,405
francois.petry,GB,GB-063,63,702
francois.petry,GB,GB-064,64,405
francois.petry,GB,GB-065,65,405
francois.petry,GB,GB-066,66,405
francois.petry,GB,GB-067,67,405
francois.petry,GB,GB-068,68,405
francois.petry,GB,GB-069,69,405
francois.petry,GB,GB-070,70,405
francois.petry,GB,GB-071,71,402
francois.petry,GB,GB-072,72,402
francois.petry,GB,GB-073,73,402
francois.petry,GB,GB-074,74,411
francois.petry,GB,GB-075,75,411
francois.petry,GB,GB-076,76,411
francois.petry,GB,GB-077,77,411
francois.petry,GB,GB-078,78,402
francois.petry,GB,GB-079,79,411
francois.petry,GB,GB-080,80,403
francois.petry,GB,GB-081,81,403
francois.petry,GB,GB-082,82,402
francois.petry,GB,GB-083,83,402
francois.petry,GB,GB-084,84,402
francois.petry,GB,GB-085,85,402
francois.petry,GB,GB-086,86,402
francois.petry,GB,GB-087,87,402
francois.petry,GB,GB-088,88,402
francois.petry,GB,GB-089,89,402
francois.petry,GB,GB-090,90,402
francois.petry,GB,GB-091,91,402
francois.petry,GB,GB-092,92,703
francois.petry,GB,GB-093,93,703
francois.petry,GB,GB-094,94,703
francois.petry,GB,GB-095,95,703
francois.petry,GB,GB-096,96,703
francois.petry,GB,GB-097,97,703
francois.petry,GB,GB-098,98,703
francois.petry,GB,GB-099,99,506
francois.petry,GB,GB-100,100,506
francois.petry,GB,GB-101,101,506
francois.petry,GB,GB-102,102,506
francois.petry,GB,GB-103,103,506
francois.petry,GB,GB-104,104,506
francois.petry,GB,GB-105,105,506
francois.petry,GB,GB-106,106,506
francois.petry,GB,GB-107,107,506
listonv,GB,GB-001,1,000
listonv,GB,GB-002,2,000
listonv,GB,GB-003,3,202
listonv,GB,GB-004,4,305
listonv,GB,GB-005,5,305
listonv,GB,GB-006,6,305
listonv,GB,GB-007,7,305
listonv,GB,GB-008,8,410
listonv,GB,GB-009,9,410
listonv,GB,GB-010,10,305
listonv,GB,GB-011,11,305
listonv,GB,GB-012,12,305
listonv,GB,GB-013,13,305
listonv,GB,GB-014,14,606
listonv,GB,GB-015,15,606
listonv,GB,GB-016,16,305
listonv,GB,GB-017,17,305
listonv,GB,GB-018,18,305
listonv,GB,GB-019,19,305
listonv,GB,GB-020,20,202
listonv,GB,GB-021,21,405
listonv,GB,GB-022,22,202
listonv,GB,GB-023,23,408
listonv,GB,GB-024,24,305
listonv,GB,GB-025,25,408
listonv,GB,GB-026,26,410
listonv,GB,GB-027,27,503
listonv,GB,GB-028,28,503
listonv,GB,GB-029,29,410
listonv,GB,GB-030,30,410
listonv,GB,GB-031,31,606
listonv,GB,GB-032,32,605
listonv,GB,GB-033,33,305
listonv,GB,GB-034,34,305
listonv,GB,GB-035,35,305
listonv,GB,GB-036,36,000
listonv,GB,GB-037,37,305
listonv,GB,GB-038,38,402
listonv,GB,GB-039,39,402
listonv,GB,GB-040,40,000
listonv,GB,GB-041,41,305
listonv,GB,GB-042,42,410
listonv,GB,GB-043,43,408
listonv,GB,GB-044,44,408
listonv,GB,GB-045,45,404
listonv,GB,GB-046,46,606
listonv,GB,GB-047,47,606
listonv,GB,GB-048,48,305
listonv,GB,GB-049,49,405
listonv,GB,GB-050,50,405
listonv,GB,GB-051,51,305
listonv,GB,GB-052,52,405
listonv,GB,GB-053,53,405
listonv,GB,GB-054,54,405
listonv,GB,GB-055,55,405
listonv,GB,GB-056,56,411
listonv,GB,GB-057,57,506
listonv,GB,GB-058,58,701
listonv,GB,GB-059,59,405
listonv,GB,GB-060,60,405
listonv,GB,GB-061,61,405
listonv,GB,GB-062,62,701
listonv,GB,GB-063,63,701
listonv,GB,GB-064,64,405
listonv,GB,GB-065,65,405
listonv,GB,GB-066,66,405
listonv,GB,GB-067,67,405
listonv,GB,GB-068,68,405
listonv,GB,GB-069,69,405
listonv,GB,GB-070,70,405
listonv,GB,GB-071,71,402
listonv,GB,GB-072,72,402
listonv,GB,GB-073,73,402
listonv,GB,GB-074,74,411
listonv,GB,GB-075,75,411
listonv,GB,GB-076,76,411
listonv,GB,GB-077,77,411
listonv,GB,GB-078,78,402
listonv,GB,GB-079,79,408
listonv,GB,GB-080,80,403
listonv,GB,GB-081,81,403
listonv,GB,GB-082,82,402
listonv,GB,GB-083,83,402
listonv,GB,GB-084,84,402
listonv,GB,GB-085,85,402
listonv,GB,GB-086,86,402
listonv,GB,GB-087,87,402
listonv,GB,GB-088,88,402
listonv,GB,GB-089,89,402
listonv,GB,GB-090,90,402
listonv,GB,GB-091,91,402
listonv,GB,GB-092,92,703
listonv,GB,GB-093,93,703
listonv,GB,GB-094,94,703
listonv,GB,GB-095,95,703
listonv,GB,GB-096,96,703
listonv,GB,GB-097,97,703
listonv,GB,GB-098,98,402
listonv,GB,GB-099,99,506
listonv,GB,GB-100,100,506
listonv,GB,GB-101,101,506
listonv,GB,GB-102,102,506
listonv,GB,GB-103,103,506
listonv,GB,GB-104,104,506
listonv,GB,GB-105,105,506
listonv,GB,GB-106,106,506
listonv,GB,GB-107,107,506
benoit.collette,GB,GB-001,1,305
benoit.collette,GB,GB-002,2,305
benoit.collette,GB,GB-003,3,305
benoit.collette,GB,GB-004,4,305
benoit.collette,GB,GB-005,5,305
benoit.collette,GB,GB-006,6,305
benoit.collette,GB,GB-007,7,305
benoit.collette,GB,GB-008,8,305
benoit.collette,GB,GB-009,9,305
benoit.collette,GB,GB-010,10,305
benoit.collette,GB,GB-011,11,305
benoit.collette,GB,GB-012,12,305
benoit.collette,GB,GB-013,13,606
benoit.collette,GB,GB-014,14,606
benoit.collette,GB,GB-015,15,606
benoit.collette,GB,GB-016,16,305
benoit.collette,GB,GB-017,17,305
benoit.collette,GB,GB-018,18,305
benoit.collette,GB,GB-019,19,606
benoit.collette,GB,GB-020,20,606
benoit.collette,GB,GB-021,21,606
benoit.collette,GB,GB-022,22,305
benoit.collette,GB,GB-023,23,408
benoit.collette,GB,GB-024,24,408
benoit.collette,GB,GB-025,25,408
benoit.collette,GB,GB-026,26,408
benoit.collette,GB,GB-027,27,408
benoit.collette,GB,GB-028,28,408
benoit.collette,GB,GB-029,29,408
benoit.collette,GB,GB-030,30,408
benoit.collette,GB,GB-031,31,408
benoit.collette,GB,GB-032,32,408
benoit.collette,GB,GB-033,33,408
benoit.collette,GB,GB-034,34,408
benoit.collette,GB,GB-035,35,408
benoit.collette,GB,GB-036,36,408
benoit.collette,GB,GB-037,37,408
benoit.collette,GB,GB-038,38,408
benoit.collette,GB,GB-039,39,503
benoit.collette,GB,GB-040,40,000
benoit.collette,GB,GB-041,41,000
benoit.collette,GB,GB-042,42,411
benoit.collette,GB,GB-043,43,408
benoit.collette,GB,GB-044,44,414
benoit.collette,GB,GB-045,45,408
benoit.collette,GB,GB-046,46,408
benoit.collette,GB,GB-047,47,408
benoit.collette,GB,GB-048,48,408
benoit.collette,GB,GB-049,49,408
benoit.collette,GB,GB-050,50,408
benoit.collette,GB,GB-051,51,408
benoit.collette,GB,GB-052,52,408
benoit.collette,GB,GB-053,53,408
benoit.collette,GB,GB-054,54,408
benoit.collette,GB,GB-055,55,408
benoit.collette,GB,GB-056,56,411
benoit.collette,GB,GB-057,57,506
benoit.collette,GB,GB-058,58,403
benoit.collette,GB,GB-059,59,000
benoit.collette,GB,GB-060,60,000
benoit.collette,GB,GB-061,61,403
benoit.collette,GB,GB-062,62,403
benoit.collette,GB,GB-063,63,403
benoit.collette,GB,GB-064,64,403
benoit.collette,GB,GB-065,65,403
benoit.collette,GB,GB-066,66,403
benoit.collette,GB,GB-067,67,403
benoit.collette,GB,GB-068,68,403
benoit.collette,GB,GB-069,69,403
benoit.collette,GB,GB-070,70,403
benoit.collette,GB,GB-071,71,402
benoit.collette,GB,GB-072,72,411
benoit.collette,GB,GB-073,73,411
benoit.collette,GB,GB-074,74,411
benoit.collette,GB,GB-075,75,411
benoit.collette,GB,GB-076,76,411
benoit.collette,GB,GB-077,77,411
benoit.collette,GB,GB-078,78,402
benoit.collette,GB,GB-079,79,411
benoit.collette,GB,GB-080,80,403
benoit.collette,GB,GB-081,81,403
benoit.collette,GB,GB-082,82,402
benoit.collette,GB,GB-083,83,402
benoit.collette,GB,GB-084,84,402
benoit.collette,GB,GB-085,85,402
benoit.collette,GB,GB-086,86,402
benoit.collette,GB,GB-087,87,402
benoit.collette,GB,GB-088,88,402
benoit.collette,GB,GB-089,89,402
benoit.collette,GB,GB-090,90,402
benoit.collette,GB,GB-091,91,402
benoit.collette,GB,GB-092,92,703
benoit.collette,GB,GB-093,93,703
benoit.collette,GB,GB-094,94,703
benoit.collette,GB,GB-095,95,703
benoit.collette,GB,GB-096,96,703
benoit.collette,GB,GB-097,97,703
benoit.collette,GB,GB-098,98,703
benoit.collette,GB,GB-099,99,411
benoit.collette,GB,GB-100,100,411
benoit.collette,GB,GB-101,101,411
benoit.collette,GB,GB-102,102,000
benoit.collette,GB,GB-103,103,000
benoit.collette,GB,GB-104,104,506
benoit.collette,GB,GB-105,105,411
benoit.collette,GB,GB-106,106,411
benoit.collette,GB,GB-107,107,506
doherta,GB,GB-001,1,202
doherta,GB,GB-002,2,602
doherta,GB,GB-003,3,601
doherta,GB,GB-004,4,202
doherta,GB,GB-005,5,202
doherta,GB,GB-006,6,202
doherta,GB,GB-007,7,304
doherta,GB,GB-008,8,602
doherta,GB,GB-009,9,602
doherta,GB,GB-010,10,602
doherta,GB,GB-011,11,303
doherta,GB,GB-012,12,000
doherta,GB,GB-013,13,305
doherta,GB,GB-014,14,602
doherta,GB,GB-015,15,604
doherta,GB,GB-016,16,602
doherta,GB,GB-017,17,503
doherta,GB,GB-018,18,304
doherta,GB,GB-019,19,303
doherta,GB,GB-020,20,305
doherta,GB,GB-021,21,305
doherta,GB,GB-022,22,202
doherta,GB,GB-023,23,408
doherta,GB,GB-024,24,408
doherta,GB,GB-025,25,408
doherta,GB,GB-026,26,304
doherta,GB,GB-027,27,304
doherta,GB,GB-028,28,304
doherta,GB,GB-029,29,304
doherta,GB,GB-030,30,304
doherta,GB,GB-031,31,304
doherta,GB,GB-032,32,304
doherta,GB,GB-033,33,304
doherta,GB,GB-034,34,602
doherta,GB,GB-035,35,505
doherta,GB,GB-036,36,410
doherta,GB,GB-037,37,408
doherta,GB,GB-038,38,408
doherta,GB,GB-039,39,705
doherta,GB,GB-040,40,603
doherta,GB,GB-041,41,303
doherta,GB,GB-042,42,404
doherta,GB,GB-043,43,404
doherta,GB,GB-044,44,404
doherta,GB,GB-045,45,303
doherta,GB,GB-046,46,602
doherta,GB,GB-047,47,602
doherta,GB,GB-048,48,000
doherta,GB,GB-049,49,000
doherta,GB,GB-050,50,000
doherta,GB,GB-051,51,602
doherta,GB,GB-052,52,606
doherta,GB,GB-053,53,606
doherta,GB,GB-054,54,000
doherta,GB,GB-055,55,602
doherta,GB,GB-056,56,408
doherta,GB,GB-057,57,506
doherta,GB,GB-058,58,701
doherta,GB,GB-059,59,204
doherta,GB,GB-060,60,000
doherta,GB,GB-061,61,408
doherta,GB,GB-062,62,701
doherta,GB,GB-063,63,701
doherta,GB,GB-064,64,701
doherta,GB,GB-065,65,705
doherta,GB,GB-066,66,701
doherta,GB,GB-067,67,701
doherta,GB,GB-068,68,411
doherta,GB,GB-069,69,411
doherta,GB,GB-070,70,301
doherta,GB,GB-071,71,301
doherta,GB,GB-072,72,408
doherta,GB,GB-073,73,402
doherta,GB,GB-074,74,411
doherta,GB,GB-075,75,506
doherta,GB,GB-076,76,411
doherta,GB,GB-077,77,411
doherta,GB,GB-078,78,301
doherta,GB,GB-079,79,302
doherta,GB,GB-080,80,406
doherta,GB,GB-081,81,706
doherta,GB,GB-082,82,303
doherta,GB,GB-083,83,408
doherta,GB,GB-084,84,408
doherta,GB,GB-085,85,408
doherta,GB,GB-086,86,408
doherta,GB,GB-087,87,408
doherta,GB,GB-088,88,301
doherta,GB,GB-089,89,301
doherta,GB,GB-090,90,305
doherta,GB,GB-091,91,305
doherta,GB,GB-092,92,414
doherta,GB,GB-093,93,410
doherta,GB,GB-094,94,408
doherta,GB,GB-095,95,408
doherta,GB,GB-096,96,408
doherta,GB,GB-097,97,706
doherta,GB,GB-098,98,303
doherta,GB,GB-099,99,506
doherta,GB,GB-100,100,507
doherta,GB,GB-101,101,000
doherta,GB,GB-102,102,102
doherta,GB,GB-103,103,000
doherta,GB,GB-104,104,000
doherta,GB,GB-105,105,102
doherta,GB,GB-106,106,303
doherta,GB,GB-107,107,506
careydp,GB,GB-001,1,601
careydp,GB,GB-002,2,305
careydp,GB,GB-003,3,606
careydp,GB,GB-004,4,601
careydp,GB,GB-005,5,606
careydp,GB,GB-006,6,606
careydp,GB,GB-007,7,602
careydp,GB,GB-008,8,305
careydp,GB,GB-009,9,305
careydp,GB,GB-010,10,305
careydp,GB,GB-011,11,413
careydp,GB,GB-012,12,403
careydp,GB,GB-013,13,405
careydp,GB,GB-014,14,305
careydp,GB,GB-015,15,606
careydp,GB,GB-016,16,305
careydp,GB,GB-017,17,305
careydp,GB,GB-018,18,305
careydp,GB,GB-019,19,201
careydp,GB,GB-020,20,606
careydp,GB,GB-021,21,607
careydp,GB,GB-022,22,305
careydp,GB,GB-023,23,305
careydp,GB,GB-024,24,405
careydp,GB,GB-025,25,701
careydp,GB,GB-026,26,701
careydp,GB,GB-027,27,000
careydp,GB,GB-028,28,305
careydp,GB,GB-029,29,305
careydp,GB,GB-030,30,305
careydp,GB,GB-031,31,305
careydp,GB,GB-032,32,305
careydp,GB,GB-033,33,414
careydp,GB,GB-034,34,305
careydp,GB,GB-035,35,305
careydp,GB,GB-036,36,000
careydp,GB,GB-037,37,000
careydp,GB,GB-038,38,404
careydp,GB,GB-039,39,706
careydp,GB,GB-040,40,000
careydp,GB,GB-041,41,000
careydp,GB,GB-042,42,405
careydp,GB,GB-043,43,305
careydp,GB,GB-044,44,305
careydp,GB,GB-045,45,405
careydp,GB,GB-046,46,000
careydp,GB,GB-047,47,000
careydp,GB,GB-048,48,305
careydp,GB,GB-049,49,702
careydp,GB,GB-050,50,402
careydp,GB,GB-051,51,305
careydp,GB,GB-052,52,305
careydp,GB,GB-053,53,000
careydp,GB,GB-054,54,000
careydp,GB,GB-055,55,702
careydp,GB,GB-056,56,404
careydp,GB,GB-057,57,411
careydp,GB,GB-058,58,702
careydp,GB,GB-059,59,405
careydp,GB,GB-060,60,407
careydp,GB,GB-061,61,000
careydp,GB,GB-062,62,402
careydp,GB,GB-063,63,702
careydp,GB,GB-064,64,401
careydp,GB,GB-065,65,401
careydp,GB,GB-066,66,402
careydp,GB,GB-067,67,414
careydp,GB,GB-068,68,701
careydp,GB,GB-069,69,701
careydp,GB,GB-070,70,405
careydp,GB,GB-071,71,405
careydp,GB,GB-072,72,411
careydp,GB,GB-073,73,401
careydp,GB,GB-074,74,411
careydp,GB,GB-075,75,401
careydp,GB,GB-076,76,411
careydp,GB,GB-077,77,411
careydp,GB,GB-078,78,414
careydp,GB,GB-079,79,402
careydp,GB,GB-080,80,401
